"","latitude","longitude","ratio","vegetationType"
"677","26.78","109.63","0.279543717","forest"
"678","26.78","109.63","0.281960887","forest"
"679","26.78","109.63","0.282048425","forest"
"680","26.78","109.63","0.296968987","forest"
"681","26.78","109.63","0.311688312","forest"
"682","26.78","109.63","0.420535714","forest"
"683","26.78","109.63","0.430813124","forest"
"684","26.78","110.12","0.21185372","forest"
"685","27.78","107.85","0.245501042","forest"
"686","29.78","110.13","0.267282144","forest"
"687","26.0273","109.3677","0.240059828","forest"
"688","25.3398","107.9154","0.193512111","forest"
"689","26.5273","107.9878","0.187973274","forest"
"690","24.4014","117.6059","0.28209397","forest"
"691","25.4005","108.0207","0.178415576","forest"
"692","26.0871","99.6218","0.274575243","forest"
"693","26.0871","108.6022","0.242314161","forest"
"694","24.54805556","101.0280556","0.239","forest"
"695","24.54805556","101.0280556","0.24","forest"
"696","24.54805556","101.0280556","0.261","forest"
"697","21.92305556","101.2677778","0.225813927","forest"
"698","14.145181","121.203521","0.038979948","forest"
"699","25.33333333","114.5666667","0.229092527","forest"
"700","22.58333333","109.8833333","0.185322461","forest"
"701","21.83333333","101.2","0.246030203","forest"
"702","22.83333333","110.5833333","0.276952126","forest"
"703","6.483951","100.26395","0.1","forest"
"704","26.4594","100.8949","0.062440614","forest"
"705","27.0237","104.1669","0.139868268","forest"
"706","6.33333","5.666667","0.318104907","forest"
"707","25.2085","117.5096","0.191742424","forest"
"708","4.823604","-2.101612","0.109200593","forest"
"709","26.2067","110.209","0.179437605","forest"
"710","3.577283","101.390022","0.209924368","forest"
"711","27.2058","117.106","0.258769845","forest"
"712","-2.486505","29.157291","0.898210291","forest"
"713","26.1406","99.3826","0.163863109","forest"
"714","20.7022","110.0084","0.305599494","forest"
"715","26.7022","118.0037","0.180625757","forest"
"716","-1.603258","120.095498","0.066","forest"
"717","-18.408299","48.542099","0.573292736","forest"
"718","28.0093","106.6033","0.130474934","forest"
"719","25.2584","107.9513","0.182561071","forest"
"720","28.5709","106.4004","0.177666818","forest"
"721","25.07","106.23","0.368683901","forest"
"722","25.07","107.18","0.203804994","forest"
"723","25.07","107.18","0.227456258","forest"
"724","27.07","117.69","0.197495528","forest"
"725","7.58","99.75","0.087027468","forest"
"726","7.58","99.75","0.101971448","forest"
"727","25.32","102.55","0.372135742","forest"
"728","25.32","102.55","0.376869732","forest"
"729","28.32","106.48","0.134465534","forest"
"730","28.32","105.7","0.185268773","forest"
"731","28.32","105.87","0.192610539","forest"
"732","22.57","101.18","0.278661425","forest"
"733","23.57","108.37","0.27972028","forest"
"734","26.57","118.12","0.14723432","forest"
"735","26.57","118.12","0.148195729","forest"
"736","26.57","118.12","0.199205253","forest"
"737","28.57","106.48","0.142674435","forest"
"738","27.82","118.46","0.291158802","forest"
"739","27.82","118.46","0.292800316","forest"
"740","27.82","118.46","0.318329209","forest"
"741","27.82","117.84","0.156681706","forest"
"742","27.82","117.84","0.293770262","forest"
"743","27.82","108.6","0.261791864","forest"
"744","28.82","110.27","0.227791329","forest"
"745","26.2548","113.8404","0.212648517","forest"
"746","25.5048","111.3681","0.231563253","forest"
"747","23.0021","113.7013","0.138088145","forest"
"748","23.128","111.8834","0.201662944","forest"
"749","25.628","108.2998","0.190547778","forest"
"750","26.5003","114.4071","0.208433735","forest"
"751","25.0012","116.4037","0.195213489","forest"
"752","3.033922","102.277856","0.182098765","forest"
"753","24.8092","106.2942","0.073282056","forest"
"754","-2.472548","29.246577","1.65248731","forest"
"755","24.8038","114.4043","0.242940835","forest"
"756","10.93333","103.4","0.203889216","forest"
"757","10.93333","103.4","0.171124829","forest"
"758","10.93333","103.4","0.214876033","forest"
"759","10.93333","103.4","0.122365738","forest"
"760","28.7368","110.2697","0.248716962","forest"
"761","26.8011","109.9013","0.294411275","forest"
"762","24.36","117.4","0.172605561","forest"
"763","24.36","117.4","0.198051948","forest"
"764","24.36","117.4","0.239133974","forest"
"765","10.93","103.4","0.203889216","forest"
"766","10.93","103.4","0.171124829","forest"
"767","10.93","103.4","0.214876033","forest"
"768","10.93","103.4","0.122365738","forest"
"769","24.86","117.68","0.255519414","forest"
"770","24.86","117.68","0.257680269","forest"
"771","24.86","117.68","0.258582486","forest"
"772","24.86","117.68","0.260038942","forest"
"773","26.3591","113.6433","0.2366719","forest"
"774","28.4841","114.1543","0.254529044","forest"
"775","26.7341","101.3467","0.095998565","forest"
"776","26.2314","108.0059","0.176841746","forest"
"777","26.7305","104.4122","0.258245973","forest"
"778","21.8555","108.7056","0.287957436","forest"
"779","29.2296","107.4461","0.160481444","forest"
"780","27.1037","118.1078","0.164423448","forest"
"781","28.2251","108.8028","0.255821372","forest"
"782","25.2876","99.7985","0.092784366","forest"
"783","25.9751","110.2809","0.277507015","forest"
"784","24.0367","121.1287","0.285707027","forest"
"785","1.590494","103.543525","0.1","forest"
"786","25.9081","110.1063","0.219921151","forest"
"787","24.9072","111.7055","0.152935398","forest"
"788","25.5295","108.1","0.188744333","forest"
"789","27.717","117.65","0.560461751","forest"
"790","26.2777","108.2453","0.105872423","forest"
"791","27.0286","107.6369","0.177656155","forest"
"792","26.0875","99.5636","0.344156332","forest"
"793","25.15","102.78","0.239538089","forest"
"794","26.15","99.08","0.075090918","forest"
"795","26.15","119.11","0.136355052","forest"
"796","26.15","119.11","0.22826299","forest"
"797","27.15","117.31","0.146845164","forest"
"798","27.15","117.31","0.153404912","forest"
"799","27.15","117.31","0.187599726","forest"
"800","26.275","107.9361","0.18199277","forest"
"801","6.1","-0.83","0.11146","forest"
"802","9.2","-79.5","0.158","forest"
"803","9.2","-79.5","0.158","forest"
"804","9.2","-79.4","0.25","forest"
"805","9.2","-79.4","0.284","forest"
"806","9.2","-79.4","0.272","forest"
"807","9.2","-79.4","0.676","forest"
"808","9.2","-79.4","0.651","forest"
"809","9.2","-79.4","0.404","forest"
"810","9.2","-79.4","0.324","forest"
"811","9.2","-79.4","0.269","forest"
"812","9.2","-79.4","0.25","forest"
"813","9.2","-79.4","0.284","forest"
"814","9.2","-79.4","0.272","forest"
"815","9.2","-79.4","0.676","forest"
"816","9.2","-79.4","0.651","forest"
"817","9.2","-79.4","0.404","forest"
"818","9.2","-79.4","0.324","forest"
"819","9.2","-79.4","0.269","forest"
"820","24.4","117.6","0.28209397","forest"
"821","24.4","106.32","0.230845881","forest"
"822","25.4","105.22","0.262585285","forest"
"823","25.4","107.98","0.165688259","forest"
"824","25.4","102.75","0.302","forest"
"825","25.4","102.75","0.300044964","forest"
"826","25.4","106.37","0.20797072","forest"
"827","25.4","108.02","0.178415576","forest"
"828","26.4","108.2","0.30074865","forest"
"829","26.4","106.7","0.480780732","forest"
"830","27.4","106.2","0.135309386","forest"
"831","28.4","114.5","0.271775223","forest"
"832","28.4","114.5","0.206941191","forest"
"833","28.4","114.5","0.23871947","forest"
"834","28.4","106.03","0.242911791","forest"
"835","28.4","119.9","0.204898757","forest"
"836","28.4","106.07","0.177649589","forest"
"837","28.4","114.6","0.177287241","forest"
"838","29.4","109.3","0.200451253","forest"
"839","1.9","-67.1","0.240841248","forest"
"840","1.9","-67.1","0.231641203","forest"
"841","1.9","-67.1","0.225442834","forest"
"842","1.9","-67.1","0.416323166","forest"
"843","1.9","-67.1","0.838709677","forest"
"844","1.9","-67.1","0.437262357","forest"
"845","1.9","-67.1","0.93716143","forest"
"846","1.9","-67.1","0.629567173","forest"
"847","1.9","-67.1","0.933260988","forest"
"848","1.9","-67.1","0.295900178","forest"
"849","1.9","-67.1","0.43381535","forest"
"850","1.9","-67.1","0.545994065","forest"
"851","1.9","-67.1","1.494736842","forest"
"852","1.9","-67.1","0.172999691","forest"
"853","21.65","110.15","0.092222123","forest"
"854","28.65","106.17","0.171113776","forest"
"855","28.65","108.58","0.166578249","forest"
"856","28.65","107.18","0.25547217","forest"
"857","21.9","101.2833333","0.22528756","forest"
"858","21.9","101.2666667","0.211536664","forest"
"859","22.9","115.6","0.179262844","forest"
"860","22.9","114.7","0.225472193","forest"
"861","23.9","112.1","0.193000184","forest"
"862","24.9","111.7","0.152930034","forest"
"863","24.9","111.7","0.185777231","forest"
"864","24.9","114","0.210350318","forest"
"865","24.9","108.8","0.135119297","forest"
"866","24.9","104.65","0.144736842","forest"
"867","24.9","112.8","0.188973138","forest"
"868","24.9","114.4","0.241437543","forest"
"869","25.9","107.68","0.223311315","forest"
"870","25.9","108.53","0.177591818","forest"
"871","25.9","110.1","0.13814742","forest"
"872","25.9","110.1","0.219952494","forest"
"873","26.9","109.9024","0.220024646","forest"
"874","26.9","109.9","0.219956883","forest"
"875","27.9","108.65","0.267156995","forest"
"876","28.9","113.8","0.242846263","forest"
"877","28.9","111.24","0.161877395","forest"
"878","28.9","111.24","0.184345282","forest"
"879","28.9","111.24","0.190889371","forest"
"880","28.9","111.24","0.196265453","forest"
"881","28.9","111.24","0.197556008","forest"
"882","28.9","111.24","0.197831978","forest"
"883","28.9","111.24","0.198660714","forest"
"884","28.9","111.24","0.199541284","forest"
"885","28.9","111.24","0.200369344","forest"
"886","28.9","111.24","0.206346116","forest"
"887","28.9","111.24","0.210784314","forest"
"888","28.9","111.24","0.231017771","forest"
"889","28.9","111.24","0.231812577","forest"
"890","28.9","111.24","0.322683706","forest"
"891","28.9","111.13","0.185020877","forest"
"892","23.0884","112.354","0.483571551","forest"
"893","27.2759","107.5665","0.253204407","forest"
"894","24.7098","111.5545","0.166285418","forest"
"895","24.7098","117.2057","0.500931388","forest"
"896","25.5821","99.8093","0.116525424","forest"
"897","25.5821","99.9254","0.36808685","forest"
"898","26.7062","109.6086","0.174008064","forest"
"899","-2.336744","114.480271","0.136310223","forest"
"900","24.4544","111.7738","0.13309264","forest"
"901","26.0803","109.4029","0.17061144","forest"
"902","25.5803","99.6297","0.125694302","forest"
"903","22.150411","101.198365","0.278905329","forest"
"904","25.8883","111.7665","0.264516129","forest"
"905","26.0097","110.6008","0.148498277","forest"
"906","21.823597","100.863566","0.246059235","forest"
"907","27.0088","118.9057","0.230696845","forest"
"908","24.757","106.0027","0.197789864","forest"
"909","3.1666667","101.66667","0.5","forest"
"910","3.1666667","101.66667","0.272727273","forest"
"911","3.1666667","101.66667","0.30075188","forest"
"912","3.1666667","101.66667","0.1875","forest"
"913","3.1666667","101.66667","0.179381443","forest"
"914","3.1666667","101.66667","0.125730994","forest"
"915","3.1666667","101.66667","0.217449664","forest"
"916","3.1666667","101.66667","0.164877301","forest"
"917","3.1666667","101.66667","0.176613295","forest"
"918","3.1666667","101.66667","0.176521739","forest"
"919","3.1666667","101.66667","0.176580699","forest"
"920","27.5052","117.6061","0.196079193","forest"
"921","-1.893269","110.135945","0.255524862","forest"
"922","28.2534","108.4395","0.201370834","forest"
"923","25.0025","109.2038","0.211579435","forest"
"924","25.69","105.1305","0.136835522","forest"
"925","28.69","110.54","0.149951142","forest"
"926","28.69","110.54","0.185789474","forest"
"927","19.5016","110.7388","0.427774235","forest"
"928","25.4364","108.142","0.175651659","forest"
"929","28.4364","106.1954","0.199094596","forest"
"930","25.3096","111.3009","0.302878379","forest"
"931","25.5569","107.0491","0.185380425","forest"
"932","18.3166667","-65.75","0.316964286","forest"
"933","18.3166667","-65.75","0.371331058","forest"
"934","18.3166667","-65.75","0.364048338","forest"
"935","18.3166667","-65.75","0.413173653","forest"
"936","18.3166667","-65.75","0.446808511","forest"
"937","18.3166667","-65.75","0.47639485","forest"
"938","18.3166667","-65.75","0.589958159","forest"
"939","26.6203","109.516","0.208294062","forest"
"940","0.916666667","110.7166667","0.183841715","forest"
"941","25.431","99.6244","0.161988239","forest"
"942","26.806","118.2021","0.215894525","forest"
"943","18.083333","-76.5","0.238621299","forest"
"944","25.5524","107.886","0.192114534","forest"
"945","26.1756","106.0958","0.132316365","forest"
"946","25.3006","107.8796","0.206279301","forest"
"947","2.983","102.317","0.166427863","forest"
"948","2.983","102.317","0.191165822","forest"
"949","2.983","102.317","0.20726958","forest"
"950","2.983","102.317","0.130481668","forest"
"951","2.983","102.317","0.745170193","forest"
"952","2.983","102.317","0.140084734","forest"
"953","2.983","102.317","0.125874126","forest"
"954","2.983","102.317","0.148038361","forest"
"955","2.983","102.317","0.148335745","forest"
"956","2.983","102.317","0.107025247","forest"
"957","2.983","102.317","0.086519767","forest"
"958","2.983","102.317","0.155154326","forest"
"959","2.983","102.317","0.168790906","forest"
"960","2.983","102.317","0.087378641","forest"
"961","2.983","102.317","0.095807247","forest"
"962","2.983","102.317","0.077495857","forest"
"963","2.983","102.317","0.262002342","forest"
"964","2.983","102.317","0.088042832","forest"
"965","2.983","102.317","0.099468241","forest"
"966","2.983","102.317","0.159389572","forest"
"967","2.983","102.317","0.350877193","forest"
"968","2.983","102.317","0.0964136","forest"
"969","2.983","102.317","0.062808162","forest"
"970","2.983","102.317","0.115173478","forest"
"971","2.983","102.317","0.230903536","forest"
"972","2.983","102.317","0.135641301","forest"
"973","2.983","102.317","0.14527845","forest"
"974","2.983","102.317","0.256548453","forest"
"975","2.983","102.317","0.136353307","forest"
"976","2.983","102.317","0.106458147","forest"
"977","2.983","102.317","0.169037657","forest"
"978","2.983","102.317","0.289680895","forest"
"979","2.983","102.317","0.173175267","forest"
"980","27.1747","105.6252","0.131756107","forest"
"981","4.821323","-2.11887","0.119131019","forest"
"982","4.870855","115.75677","0.685823755","forest"
"983","23.1086","111.1085","0.23254206","forest"
"984","27.172","108.0536","0.20481794","forest"
"985","26.3559","109.8494","0.268460344","forest"
"986","19.23","109.82","0.162793058","forest"
"987","24.23","104.42","0.2245105","forest"
"988","24.23","111.77","0.135112852","forest"
"989","25.23","111.12","0.187643371","forest"
"990","26.23","109.32","0.167496747","forest"
"991","26.23","106.65","0.097985561","forest"
"992","26.23","99.57","0.308388409","forest"
"993","26.23","99.38","0.331387857","forest"
